//DATASET,
//created,Wed, 02 Dec 2020 15:11:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
195.80640625,196.00625,-46.054380018783
196.00625,196.20609375,-46.2859394990168

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,2.14842715646144
192,2.83739330740553
192.2,3.31460373190865
192.4,3.52825639279952
192.7,3.37812255744928
193.2,2.79180902118513
193.3,2.7993201547282
194.3,4.257597856131
194.5,3.90269126683572
194.6,3.71070739516396
194.7,3.58559329514178
194.8,3.59274606606343
194.9,3.7902866485385
195,4.21818052914487
195.1,4.89827666666755
195.7,11.976301686337

//TRACE,Optical Spectrum,Input 1 (Run 4) 
