//DATASET,
//created,Wed, 17 Feb 2021 00:17:55 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
193.0086,193.2084,-57.4021
193.2084,193.4083,-57.4282
193.4083,193.6081,-57.1727
193.6081,193.808,-56.6917
193.808,194.0078,-56.1775
194.0078,194.2077,-55.8747
194.2077,194.4075,-55.9341
194.4075,194.6073,-56.2799
194.6073,194.8072,-56.5739
194.8072,195.007,-56.3363
195.007,195.2069,-55.202
195.2069,195.4067,-53.1311
195.4067,195.6066,-50.5505
195.6066,195.8064,-48.2171
195.8064,196.0062,-46.9205
196.0062,196.2061,-47.1488

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0122
191.7,1.4215
191.8,1.8086
191.9,2.163
192,2.4741
192.1,2.7327
192.2,2.9304
192.3,3.0625
192.4,3.1265
192.5,3.1249
192.6,3.0638
192.8,2.815
192.9,2.6619
193,2.5175
193.1,2.4031
193.2,2.3389
193.3,2.3391
193.4,2.4126
193.5,2.5557
193.6,2.7599
193.8,3.2604
193.9,3.4963
194,3.6801
194.2,3.7992
194.3,3.7165
194.4,3.5532
194.5,3.3482
194.6,3.1476
194.7,3.0116
194.8,3.0048
194.9,3.1845
195,3.5907
195.2,5.1486
195.3,6.255
195.4,7.5041
195.5,8.8045
195.6,10.0531
195.7,11.1421
195.8,11.9712



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6167
191.8095,192.0094,-57.8472
192.0094,192.2092,-57.2571
192.2092,192.4091,-56.9119
192.4091,192.6089,-56.8352
192.6089,192.8088,-56.9877
192.8088,193.0086,-57.2589
193.0086,193.2084,-57.4879
193.2084,193.4083,-57.5168
193.4083,193.6081,-57.2644
193.6081,193.808,-56.7868
193.808,194.0078,-56.2759
194.0078,194.2077,-55.9759
194.2077,194.4075,-56.0379
194.4075,194.6073,-56.3863
194.6073,194.8072,-56.6842
194.8072,195.007,-56.4527
195.007,195.2069,-55.3274
195.2069,195.4067,-53.2678
195.4067,195.6066,-50.6993
195.6066,195.8064,-48.3762
195.8064,196.0062,-47.0851
196.0062,196.2061,-47.3128

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9524
191.7,1.3592
191.8,1.744
191.9,2.0961
192,2.405
192.1,2.6616
192.4,3.0501
192.5,3.0471
192.6,2.9847
192.7,2.8753
192.8,2.7336
193,2.4338
193.1,2.3183
193.2,2.2528
193.3,2.2517
193.4,2.3236
193.5,2.4651
193.6,2.6676
193.7,2.9099
193.8,3.1646
193.9,3.3989
194,3.5811
194.1,3.6869
194.2,3.6975
194.3,3.6136
194.4,3.4491
194.6,3.0406
194.7,2.9026
194.9,3.0694
195.2,5.0189
195.3,6.1192
195.4,7.3621
195.5,8.6564
195.6,9.8994
195.7,10.9835
195.8,11.809



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6169
191.8095,192.0094,-57.8474
192.0094,192.2092,-57.2574
192.2092,192.4091,-56.9121
192.4091,192.6089,-56.8355
192.6089,192.8088,-56.9879
192.8088,193.0086,-57.2591
193.0086,193.2084,-57.4882
193.2084,193.4083,-57.5171
193.4083,193.6081,-57.2647
193.6081,193.808,-56.7871
193.808,194.0078,-56.2762
194.0078,194.2077,-55.9762
194.2077,194.4075,-56.0382
194.4075,194.6073,-56.3866
194.6073,194.8072,-56.6845
194.8072,195.007,-56.453
195.007,195.2069,-55.3278
195.2069,195.4067,-53.2683
195.4067,195.6066,-50.6998
195.6066,195.8064,-48.3767
195.8064,196.0062,-47.0857
196.0062,196.2061,-47.3133

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9522
191.7,1.359
191.8,1.7438
192.1,2.6613
192.2,2.8572
192.5,3.0469
192.6,2.9845
192.7,2.875
192.8,2.7333
192.9,2.5791
193,2.4336
193.2,2.2525
193.3,2.2514
193.4,2.3234
193.5,2.4648
193.6,2.6673
193.7,2.9096
193.8,3.1643
193.9,3.3986
194,3.5808
194.1,3.6866
194.2,3.6972
194.3,3.6133
194.4,3.4488
194.5,3.2424
194.9,3.069
195,3.4711
195.2,5.0185
195.5,8.6559
195.6,9.8989
195.7,10.983
195.8,11.8085



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.3358
191.8095,192.0094,-58.6178
192.0094,192.2092,-58.0749
192.2092,192.4091,-57.7705
192.4091,192.6089,-57.7281
192.6089,192.8088,-57.9094
192.8088,193.0086,-58.2068
193.0086,193.2084,-58.4629
193.2084,193.4083,-58.5224
193.4083,193.6081,-58.3054
193.6081,193.808,-57.866
193.808,194.0078,-57.3925
194.0078,194.2077,-57.1254
194.2077,194.4075,-57.2158
194.4075,194.6073,-57.5946
194.6073,194.8072,-57.9364
194.8072,195.007,-57.7746
195.007,195.2069,-56.7504
195.2069,195.4067,-54.8196
195.4067,195.6066,-52.388
195.6066,195.8064,-50.18
195.8064,196.0062,-48.9523
196.0062,196.2061,-49.1729

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.0118
191.9,1.3379
192.3,2.1399
192.4,2.1843
192.8,1.8103
193,1.4855
193.5,1.438
194,2.4591
194.6,1.8272
