//DATASET,
//created,Sun, 07 Feb 2021 15:32:49 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
195.1,4.055
195.2,4.95
195.5,8.5777
195.6,9.8177
195.7,10.8993
195.8,11.7229

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6503
191.8095,192.0094,-57.8832
192.0094,192.2092,-57.2954
192.2092,192.4091,-56.9521
192.4091,192.6089,-56.877
192.6089,192.8088,-57.0308
192.8088,193.0086,-57.3032
193.0086,193.2084,-57.5336
193.2084,193.4083,-57.5638
193.4083,193.6081,-57.3131
193.6081,193.808,-56.8373
193.808,194.0078,-56.3281
194.0078,194.2077,-56.0297
194.2077,194.4075,-56.093
194.4075,194.6073,-56.4429
194.6073,194.8072,-56.7428
194.8072,195.007,-56.5145
195.007,195.2069,-55.394
195.2069,195.4067,-53.3405
195.4067,195.6066,-50.7784
195.6066,195.8064,-48.4607
195.8064,196.0062,-47.1726
196.0062,196.2061,-47.3999



//TRACE,Optical Spectrum,Input 1 (Run 22) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.8191
192,2.9154
193.1,2.9452
193.3,2.8981
193.6,3.3497
193.8,3.8724
194.4,4.2182
195.2,5.9776
195.5,9.7512

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.1488
191.8095,192.0094,-57.3457
192.0094,192.2092,-56.725
192.2092,192.4091,-56.3531
192.4091,192.6089,-56.2541
192.6089,192.8088,-56.3879
192.8088,193.0086,-56.6421
193.0086,193.2084,-56.8537
193.2084,193.4083,-56.8627
193.4083,193.6081,-56.5872
193.6081,193.808,-56.0846
193.808,194.0078,-55.5493
