//DATASET,
//created,Mon, 01 Feb 2021 19:08:41 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
195.8064,196.0062,-46.9731
196.0062,196.2061,-47.2012

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.1,2.7099
192.2,2.9071
192.5,3.1001
192.6,3.0385
192.7,2.9299
192.8,2.789
192.9,2.6355
193.2,2.3114
193.3,2.3112
193.4,2.3842
193.5,2.5267
193.7,2.9738
193.9,3.4652
194,3.6484
194.1,3.7552
194.5,3.3145
194.6,3.1134
194.8,2.9691
194.9,3.1477
195.1,4.2055
195.3,6.2116
195.5,8.7571
195.6,10.004
195.7,11.0914



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6709
191.8095,192.0094,-57.9053
192.0094,192.2092,-57.3189
192.2092,192.4091,-56.9767
192.4091,192.6089,-56.9026
192.6089,192.8088,-57.0572
192.8088,193.0086,-57.3304
193.0086,193.2084,-57.5615
193.2084,193.4083,-57.5927
193.4083,193.6081,-57.3429
193.6081,193.808,-56.8682
193.808,194.0078,-56.3601
194.0078,194.2077,-56.0627
194.2077,194.4075,-56.1268
194.4075,194.6073,-56.4775
194.6073,194.8072,-56.7786
194.8072,195.007,-56.5524
195.007,195.2069,-55.4347
195.2069,195.4067,-53.3849
195.4067,195.6066,-50.8268
195.6066,195.8064,-48.5124
195.8064,196.0062,-47.2262
196.0062,196.2061,-47.4533

//Parameterized
#Frequency,Power
#(THz),(dBm)
192,2.3458
192.1,2.6006
192.2,2.7949
192.6,2.917
192.7,2.8065
193,2.3622
193.2,2.1791
193.9,3.3155
194.3,3.5255
194.5,3.1525
194.9,2.9708
195.1,4.0147
195.3,6.0029
195.5,8.5295
195.7,10.8477



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0765
191.8095,192.0094,-57.2681
192.0094,192.2092,-56.6427
192.2092,192.4091,-56.2667
192.4091,192.6089,-56.1642
192.6089,192.8088,-56.2951
192.8088,193.0086,-56.5468
193.0086,193.2084,-56.7557
193.2084,193.4083,-56.7615
193.4083,193.6081,-56.4826
193.6081,193.808,-55.9761
193.808,194.0078,-55.4369
