//DATASET,
//created,Mon, 15 Feb 2021 22:38:43 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.139
191.8095,192.0094,-58.407
192.0094,192.2092,-57.8512
192.2092,192.4091,-57.5356
192.4091,192.6089,-57.4838
192.6089,192.8088,-57.6572
192.8088,193.0086,-57.9474
193.0086,193.2084,-58.1961
193.2084,193.4083,-58.2472
193.4083,193.6081,-58.0205
193.6081,193.808,-57.5707
193.808,194.0078,-57.087
194.0078,194.2077,-56.8109
194.2077,194.4075,-56.8935
194.4075,194.6073,-57.2639
194.6073,194.8072,-57.5937
194.8072,195.007,-57.4128
195.007,195.2069,-56.361
195.2069,195.4067,-54.3951
195.4067,195.6066,-51.9262
195.6066,195.8064,-49.6868
195.8064,196.0062,-48.4417
196.0062,196.2061,-48.6643



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.3156
191.8,1.6988
192,2.3566
192.1,2.6117
192.3,2.9353
192.4,2.9966
192.7,2.819
192.8,2.6765
192.9,2.5215
193,2.3752
193.3,2.1904
193.4,2.2613
193.8,3.0975
193.9,3.3306
194.1,3.6166
194.2,3.6263
194.3,3.5415
194.7,2.8261
194.8,2.8147
194.9,2.9887
195.2,4.928
195.5,8.5525
195.7,10.8724
195.8,11.6954

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6611
191.8095,192.0094,-57.8948
192.0094,192.2092,-57.3076
192.2092,192.4091,-56.9649
192.4091,192.6089,-56.8904
192.6089,192.8088,-57.0446
192.8088,193.0086,-57.3174
193.0086,193.2084,-57.5481
193.2084,193.4083,-57.5789
193.4083,193.6081,-57.3287
193.6081,193.808,-56.8534
193.808,194.0078,-56.3448
194.0078,194.2077,-56.0469
194.2077,194.4075,-56.1106
194.4075,194.6073,-56.4609
194.6073,194.8072,-56.7615
194.8072,195.007,-56.5343
195.007,195.2069,-55.4152
195.2069,195.4067,-53.3637
195.4067,195.6066,-50.8037
195.6066,195.8064,-48.4876
195.8064,196.0062,-47.2005
196.0062,196.2061,-47.4278



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.4,2.4292
194.3,2.7773
195.5,7.4519

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.1323
191.8095,192.0094,-58.3997
192.0094,192.2092,-57.8435
192.2092,192.4091,-57.5275
192.4091,192.6089,-57.4754
192.6089,192.8088,-57.6486
192.8088,193.0086,-57.9385
193.0086,193.2084,-58.1869
193.2084,193.4083,-58.2377
193.4083,193.6081,-58.0107
193.6081,193.808,-57.5606
193.808,194.0078,-57.0765
194.0078,194.2077,-56.8001
194.2077,194.4075,-56.8824
194.4075,194.6073,-57.2525
194.6073,194.8072,-57.5819
194.8072,195.007,-57.4004
195.007,195.2069,-56.3476
195.2069,195.4067,-54.3805
195.4067,195.6066,-51.9103
195.6066,195.8064,-49.6698
195.8064,196.0062,-48.4242
196.0062,196.2061,-48.6468



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.5219
191.7,1.9518
192,3.0626
192.1,3.3388
192.3,3.6997
192.4,3.7773
192.7,3.64
192.8,3.509
193.1,3.126
193.2,3.0726
193.3,3.0846
193.4,3.1709
193.5,3.3277
193.7,3.8053
194,4.5235
194.1,4.6428
194.3,4.5931
194.5,4.2465
194.6,4.0598
194.7,3.9414
194.8,3.9572
194.9,4.1658
195,4.6072
195.2,6.2542
195.5,10.067
195.6,11.3637

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.014
191.8095,192.0094,-57.2011
192.0094,192.2092,-56.5716
192.2092,192.4091,-56.192
192.4091,192.6089,-56.0866
192.6089,192.8088,-56.215
192.8088,193.0086,-56.4644
193.0086,193.2084,-56.671
193.2084,193.4083,-56.6742
193.4083,193.6081,-56.3921
193.6081,193.808,-55.8823
193.808,194.0078,-55.3399
194.0078,194.2077,-55.0123
194.2077,194.4075,-55.0505
194.4075,194.6073,-55.3737
194.6073,194.8072,-55.635
194.8072,195.007,-55.3451
195.007,195.2069,-54.1346
195.2069,195.4067,-51.9662
195.4067,195.6066,-49.2822
195.6066,195.8064,-46.8619
195.8064,196.0062,-45.5175
196.0062,196.2061,-45.7511



//TRACE,Optical Spectrum,Input 1 (Run 22) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.8635
191.7,1.2668
191.8,1.6481
191.9,1.9968
192,2.3024
192.1,2.5559
192.2,2.7489
192.7,2.756
192.8,2.6126
193,2.3096
193.2,2.1249
193.3,2.1218
193.6,2.5305
193.9,3.2542
194,3.4341
194.2,3.5465
194.3,3.4608
194.4,3.2946
194.5,3.0862
194.6,2.8817
194.7,2.7405
194.8,2.727
194.9,2.8984
195,3.2943
195.1,3.9366
195.2,4.8263
195.4,7.1512
195.5,8.4364
195.6,9.671
195.7,10.748
195.8,11.5682

