//DATASET,
//created,Sun, 22 Nov 2020 21:09:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
194.8,15.755
194.9,15.9269
195,16.3235
195.2,17.8571
195.5,21.4701
195.6,22.7056
195.7,23.7834
195.9,25.0962



//TRACE,Optical Spectrum,Input 1 (Run 4) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
187.363,187.4628,-73.8339
187.4628,187.5627,-73.6345
187.5627,187.6625,-73.4162
187.6625,187.7623,-73.1772
187.7623,187.8622,-72.9165
187.8622,187.962,-72.6343
187.962,188.0619,-72.3309
188.0619,188.1617,-72.0071
188.1617,188.2616,-71.6641
188.2616,188.3614,-71.3036
188.3614,188.4612,-70.9272
188.4612,188.5611,-70.5374
188.5611,188.6609,-70.1364
188.6609,188.7608,-69.7268
188.7608,188.8606,-69.3111
188.8606,188.9605,-68.8921
188.9605,189.0603,-68.4726
189.0603,189.1602,-68.0551
189.1602,189.26,-67.6421
189.26,189.3598,-67.2358
189.3598,189.4597,-66.8384
189.4597,189.5595,-66.4514
189.5595,189.6594,-66.0761
189.6594,189.7592,-65.7129
189.7592,189.8591,-65.3619
189.8591,189.9589,-65.0222
189.9589,190.0588,-64.6927
190.0588,190.1586,-64.3712
190.1586,190.2584,-64.0548
190.2584,190.3583,-63.7403
190.3583,190.4581,-63.424
190.4581,190.558,-63.102
190.558,190.6578,-62.7704
190.6578,190.7577,-62.4257
190.7577,190.8575,-62.065
190.8575,190.9573,-61.6852
190.9573,191.0572,-61.2838
191.0572,191.157,-60.8727
191.157,191.2569,-60.4362
191.2569,191.3567,-59.9855
191.3567,191.4566,-59.5248
191.4566,191.5564,-59.0608
191.5564,191.6562,-58.6018
191.6562,191.7561,-58.1571
191.7561,191.8559,-57.7368
191.8559,191.9558,-57.3516
191.9558,192.0556,-57.0118
192.0556,192.1555,-56.7269
192.1555,192.2553,-56.5046
192.2553,192.3552,-56.3498
192.3552,192.455,-56.2641
192.455,192.5548,-56.2453
192.5548,192.6547,-56.286
192.6547,192.7545,-56.3748
192.7545,192.8544,-56.4952
192.8544,192.9542,-56.6276
192.9542,193.0541,-56.7505
193.0541,193.1539,-56.8417
193.1539,193.2538,-56.8819
193.2538,193.3536,-56.8564
193.3536,193.4534,-56.7578
193.4534,193.5533,-56.5876
193.5533,193.6531,-56.3576
193.6531,193.753,-56.0887
193.753,193.8528,-55.8092
193.8528,193.9527,-55.5511
193.9527,194.0525,-55.3463
194.0525,194.1523,-55.2214
194.1523,194.2522,-55.1905
194.2522,194.352,-55.2546
194.352,194.4519,-55.3954
194.4519,194.5517,-55.5785
194.5517,194.6516,-55.7526
194.6516,194.7514,-55.8558
194.7514,194.8512,-55.8247
194.8512,194.9511,-55.6012
194.9511,195.0509,-55.1448
195.0509,195.1508,-54.4401
195.1508,195.2506,-53.484
195.2506,195.3505,-52.3214
195.3505,195.4503,-51.0198
195.4503,195.5502,-49.6696
195.5502,195.65,-48.3774
195.65,195.7498,-47.2499
195.7498,195.8497,-46.3876
195.8497,195.9495,-45.872
195.9495,196.0494,-45.7516
196.0494,196.1492,-46.048
196.1492,196.2491,-46.7437
196.2491,196.3489,-47.794
196.3489,196.4488,-49.129
196.4488,196.5486,-50.6615
196.5486,196.6484,-52.3017
196.6484,196.7483,-53.9614
196.7483,196.8481,-55.5645
196.8481,196.948,-57.0515
196.948,197.0478,-58.3814
197.0478,197.1477,-59.5343
197.1477,197.2475,-60.5045
197.2475,197.3473,-61.3029
197.3473,197.4472,-61.9485
197.4472,197.547,-62.4686
197.547,197.6469,-62.8911
197.6469,197.7467,-63.2451
197.7467,197.8466,-63.5555
197.8466,197.9464,-63.8438
197.9464,198.0462,-64.126
198.0462,198.1461,-64.4139
198.1461,198.2459,-64.7143
198.2459,198.3458,-65.0306
