//DATASET,
//created,Sat, 06 Feb 2021 21:23:39 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6097,191.8095,-58.5143
191.8095,192.0094,-57.7375
192.0094,192.2092,-57.1407
192.2092,192.4091,-56.7897
192.4091,192.6089,-56.7081
192.6089,192.8088,-56.8565
192.8088,193.0086,-57.1239
193.0086,193.2084,-57.3492
193.2084,193.4083,-57.3737
193.4083,193.6081,-57.1163
193.6081,193.808,-56.6332
193.808,194.0078,-56.1169
194.0078,194.2077,-55.8123
194.2077,194.4075,-55.8702
194.4075,194.6073,-56.2144
194.6073,194.8072,-56.506
194.8072,195.007,-56.2646
195.007,195.2069,-55.1248
195.2069,195.4067,-53.0469
195.4067,195.6066,-50.4588
195.6066,195.8064,-48.1192
195.8064,196.0062,-46.8191
196.0062,196.2061,-47.0478



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,2.0217
191.9,2.3835
192,2.7018
192.1,2.9672
192.5,3.3816
192.6,3.3247
193,2.7934
193.5,2.8545
193.7,3.314
193.8,3.5762
194,4.0065
194.2,4.1345
194.3,4.0557
194.4,3.8964
194.5,3.6958
194.6,3.5006
194.9,3.5643
195,3.9841
195.4,7.9725
195.5,9.2931
195.6,10.5603

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3445
191.8095,192.0094,-57.5554
192.0094,192.2092,-56.9476
192.2092,192.4091,-56.5868
192.4091,192.6089,-56.4972
192.6089,192.8088,-56.6388
192.8088,193.0086,-56.9001
193.0086,193.2084,-57.119
193.2084,193.4083,-57.1362
193.4083,193.6081,-56.8704
193.6081,193.808,-56.3783
193.808,194.0078,-55.8532
194.0078,194.2077,-55.5408
194.2077,194.4075,-55.592
194.4075,194.6073,-55.929
194.6073,194.8072,-56.2104
194.8072,195.007,-55.9524
195.007,195.2069,-54.7887
195.2069,195.4067,-52.6801
195.4067,195.6066,-50.0595
195.6066,195.8064,-47.6926
195.8064,196.0062,-46.3775
196.0062,196.2061,-46.6078



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.981
191.7,1.3891
191.8,1.775
191.9,2.1282
192.2,2.8924
192.3,3.0235
192.4,3.0867
192.5,3.0844
192.6,3.0226
192.7,2.9138
192.8,2.7726
192.9,2.6189
193,2.4739
193.1,2.359
193.2,2.2941
193.3,2.2936
193.5,2.5085
193.6,2.7118
193.7,2.9549
193.8,3.2106
194,3.6286
194.1,3.7351
194.2,3.7463
194.3,3.6629
194.4,3.499
194.5,3.2933
194.6,3.0919
194.7,2.9549
194.8,2.9466
194.9,3.1246
195,3.5286
195.2,5.0811
195.3,6.1843
195.4,7.4302
195.5,8.7274
195.6,9.9731
195.7,11.0596
195.8,11.8868

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5863
191.8095,192.0094,-57.8146
192.0094,192.2092,-57.2226
192.2092,192.4091,-56.8756
192.4091,192.6089,-56.7975
192.6089,192.8088,-56.9487
192.8088,193.0086,-57.2188
193.0086,193.2084,-57.4468
193.2084,193.4083,-57.4743
193.4083,193.6081,-57.2204
193.6081,193.808,-56.7412
193.808,194.0078,-56.2287
194.0078,194.2077,-55.9274
194.2077,194.4075,-55.9881
194.4075,194.6073,-56.3353
194.6073,194.8072,-56.6313
194.8072,195.007,-56.3968
195.007,195.2069,-55.2672
195.2069,195.4067,-53.2022
195.4067,195.6066,-50.628
195.6066,195.8064,-48.2999
195.8064,196.0062,-47.0062
196.0062,196.2061,-47.2341



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.5542
191.7,1.9854
192,3.1
192.1,3.3772
192.2,3.5923
192.3,3.7402
192.4,3.8186
192.5,3.8301
192.6,3.7808
192.8,3.5531
192.9,3.4099
193,3.2757
193.1,3.1719
193.2,3.1192
193.3,3.1319
193.5,3.3768
193.6,3.5964
193.7,3.8562
193.8,4.1283
193.9,4.3793
194.1,4.6971
194.2,4.7205
194.4,4.4964
194.5,4.3035
194.6,4.1177
194.7,4.0004
194.8,4.0177
194.9,4.2281
195.1,5.3703
