//DATASET,
//created,Wed, 17 Feb 2021 00:29:43 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.8095,192.0094,-57.6752
192.0094,192.2092,-57.0747
192.2092,192.4091,-56.7203
192.4091,192.6089,-56.636
192.6089,192.8088,-56.782
192.8088,193.0086,-57.0474
193.0086,193.2084,-57.2705
193.2084,193.4083,-57.2925
193.4083,193.6081,-57.0322
193.6081,193.808,-56.546
193.808,194.0078,-56.0267
194.0078,194.2077,-55.7194
194.2077,194.4075,-55.7751
194.4075,194.6073,-56.1168
194.6073,194.8072,-56.4049
194.8072,195.007,-56.1578
195.007,195.2069,-55.0099
195.2069,195.4067,-52.9214
195.4067,195.6066,-50.3223
195.6066,195.8064,-47.9733
195.8064,196.0062,-46.6681
196.0062,196.2061,-46.8973

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.9076
191.9,2.2655
192,2.5799
192.1,2.8417
192.6,3.1851
193.1,2.5332
193.2,2.4709
193.5,2.6945
194.1,3.9412
194.2,3.955
194.5,3.5098
194.7,3.1789
194.8,3.1761
195,3.7736
195.4,7.7218
195.5,9.0316
195.6,10.2889



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7114
191.8095,192.0094,-57.9487
192.0094,192.2092,-57.3649
192.2092,192.4091,-57.0251
192.4091,192.6089,-56.9529
192.6089,192.8088,-57.1091
192.8088,193.0086,-57.3838
193.0086,193.2084,-57.6164
193.2084,193.4083,-57.6493
193.4083,193.6081,-57.4015
193.6081,193.808,-56.929
193.808,194.0078,-56.423
194.0078,194.2077,-56.1274
194.2077,194.4075,-56.1931
194.4075,194.6073,-56.5455
194.6073,194.8072,-56.8491
194.8072,195.007,-56.6268
195.007,195.2069,-55.5149
195.2069,195.4067,-53.4723
195.4067,195.6066,-50.922
195.6066,195.8064,-48.614
195.8064,196.0062,-47.3314
196.0062,196.2061,-47.5581

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.2662
191.8,1.6474
191.9,1.9961
192.1,2.5552
192.2,2.7482
192.5,2.9308
192.6,2.8664
192.7,2.7552
193.4,2.1906
193.5,2.3296
193.9,3.2532
194.1,3.5368
194.2,3.5455
194.3,3.4598
194.6,2.8806
194.8,2.7259
194.9,2.8972
195,3.2931
195.1,3.9353
195.4,7.1497
195.5,8.4348
195.6,9.6694
195.8,11.5665



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4733
191.8095,192.0094,-57.6935
192.0094,192.2092,-57.0941
192.2092,192.4091,-56.7407
192.4091,192.6089,-56.6572
192.6089,192.8088,-56.8039
192.8088,193.0086,-57.0699
193.0086,193.2084,-57.2936
193.2084,193.4083,-57.3163
193.4083,193.6081,-57.0569
193.6081,193.808,-56.5717
193.808,194.0078,-56.0532
194.0078,194.2077,-55.7467
194.2077,194.4075,-55.803
194.4075,194.6073,-56.1455
194.6073,194.8072,-56.4346
194.8072,195.007,-56.1892
195.007,195.2069,-55.0437
195.2069,195.4067,-52.9583
195.4067,195.6066,-50.3624
195.6066,195.8064,-48.0162
195.8064,196.0062,-46.7125
196.0062,196.2061,-46.9416

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0877
191.7,1.5001
